Gene ID	source_id	gene_source_id	Gene Name or Symbol	Hypnozoite, schizont and blood stage transcriptomes (laser microdissection) - Liver schizont - unique (Pcyn LCM hypno-schizo-blood RNA-Seq)	Hypnozoite, schizont and blood stage transcriptomes (laser microdissection) - Blood stage - unique (Pcyn LCM hypno-schizo-blood RNA-Seq)	Hypnozoite, schizont and blood stage transcriptomes (laser microdissection) - Hypnozoite - unique (Pcyn LCM hypno-schizo-blood RNA-Seq)	
PcyM_1354100	PcyM_1354100-t36_1	PcyM_1354100	N/A	348.16	136.76	203.45	
PcyM_1354200	PcyM_1354200-t36_1	PcyM_1354200	N/A	1.99	171.68	0	
PcyM_1354300	PcyM_1354300-t36_1	PcyM_1354300	CK	22.14	21.21	0	
PcyM_1354400	PcyM_1354400-t36_1	PcyM_1354400	N/A	167.96	4.2	1.67	
PcyM_1354500	PcyM_1354500-t36_1	PcyM_1354500	N/A	0.85	6.3	1.26	
PcyM_1354600	PcyM_1354600-t36_1	PcyM_1354600	N/A	0	6.26	0	
PcyM_1354700	PcyM_1354700-t36_1	PcyM_1354700	N/A	0	15.04	3.28	
PcyM_1354800	PcyM_1354800-t36_1	PcyM_1354800	N/A	0	0.38	0	
PcyM_1354820	PcyM_1354820-t36_1	PcyM_1354820	N/A	0	0.42	0	
PcyM_1354900	PcyM_1354900-t36_1	PcyM_1354900	N/A	0	35.15	0	
PcyM_1355000	PcyM_1355000-t36_1	PcyM_1355000	N/A	0	35.39	1.01	
PcyM_1355100	PcyM_1355100-t36_1	PcyM_1355100	N/A	0	13.2	0	
PcyM_1355200	PcyM_1355200-t36_1	PcyM_1355200	N/A	0	0.91	0	
PcyM_1355300	PcyM_1355300-t36_1	PcyM_1355300	N/A	0	0	0	
PcyM_1355400	PcyM_1355400-t36_1	PcyM_1355400	N/A	0	9.95	0	
PcyM_1355500	PcyM_1355500-t36_1	PcyM_1355500	N/A	0	19.89	0	
PcyM_1355600	PcyM_1355600-t36_1	PcyM_1355600	N/A	0	16.47	1.38	
PcyM_1355700	PcyM_1355700-t36_1	PcyM_1355700	N/A	0	8.7	0	
PcyM_1355800	PcyM_1355800-t36_1	PcyM_1355800	N/A	0	3.11	0	
PcyM_1355900	PcyM_1355900-t36_1	PcyM_1355900	N/A	0	47.53	1.21	
PcyM_1356000	PcyM_1356000-t36_1	PcyM_1356000	N/A	0	1.52	0	
PcyM_1356200	PcyM_1356200-t36_1	PcyM_1356200	N/A	0	0.39	0	
PcyM_1356300	PcyM_1356300-t36_1	PcyM_1356300	N/A	0	0.31	0	
PcyM_1356400	PcyM_1356400-t36_1	PcyM_1356400	N/A	0	0	0	
PcyM_1400100	PcyM_1400100-t36_1	PcyM_1400100	N/A	0	0	0	
PcyM_1400200	PcyM_1400200-t36_1	PcyM_1400200	N/A	0	8.34	0.83	
PcyM_1400300	PcyM_1400300-t36_1	PcyM_1400300	N/A	0	7.62	1.05	
PcyM_1400400	PcyM_1400400-t36_1	PcyM_1400400	N/A	0	18.89	0	
PcyM_1400500	PcyM_1400500-t36_1	PcyM_1400500	N/A	0	0	0	
PcyM_1400600	PcyM_1400600-t36_1	PcyM_1400600	N/A	0	23.86	0	
PcyM_1400700	PcyM_1400700-t36_1	PcyM_1400700	N/A	0	7.14	1.71	
PcyM_1400800	PcyM_1400800-t36_1	PcyM_1400800	N/A	0	11.09	0	
PcyM_1400850	PcyM_1400850-t36_1	PcyM_1400850	N/A	0	2.83	0	
PcyM_1400870	PcyM_1400870-t36_1	PcyM_1400870	N/A	0	1.51	0	
PcyM_1400900	PcyM_1400900-t36_1	PcyM_1400900	N/A	0	5.54	0	
PcyM_1401000	PcyM_1401000-t36_1	PcyM_1401000	N/A	0	0	0	
PcyM_1401100	PcyM_1401100-t36_1	PcyM_1401100	N/A	0	4.95	0	
PcyM_1401200	PcyM_1401200-t36_1	PcyM_1401200	N/A	0	159.71	0	
PcyM_1401220	PcyM_1401220-t36_1	PcyM_1401220	N/A	0.15	26.91	3.79	
PcyM_1401240	PcyM_1401240-t36_1	PcyM_1401240	N/A	0	52.5	0	
PcyM_1401260	PcyM_1401260-t36_1	PcyM_1401260	N/A	0	10.77	0	
PcyM_1401300	PcyM_1401300-t36_1	PcyM_1401300	N/A	0	98.78	0	
PcyM_1401400	PcyM_1401400-t36_1	PcyM_1401400	N/A	0	10.34	0	
PcyM_1401500	PcyM_1401500-t36_1	PcyM_1401500	N/A	0	148.35	0	
PcyM_1401600	PcyM_1401600-t36_1	PcyM_1401600	N/A	0	17.62	1.42	
PcyM_1401700	PcyM_1401700-t36_1	PcyM_1401700	N/A	0	11.76	3.73	
PcyM_1401800	PcyM_1401800-t36_1	PcyM_1401800	N/A	0	239.01	0	
PcyM_1401900	PcyM_1401900-t36_1	PcyM_1401900	N/A	0.3	1344.85	0	
PcyM_1402000	PcyM_1402000-t36_1	PcyM_1402000	N/A	0.91	5.57	0.69	
PcyM_1402100	PcyM_1402100-t36_1	PcyM_1402100	N/A	0	135.85	0	
PcyM_1402200	PcyM_1402200-t36_1	PcyM_1402200	N/A	0	1836.89	0	
PcyM_1402300	PcyM_1402300-t36_1	PcyM_1402300	N/A	0	1224.95	0	
PcyM_1402400	PcyM_1402400-t36_1	PcyM_1402400	N/A	0.58	158.27	0	
PcyM_1402500	PcyM_1402500-t36_1	PcyM_1402500	N/A	0	488.29	0	
PcyM_1402600	PcyM_1402600-t36_1	PcyM_1402600	N/A	0	611.41	0	
PcyM_1402700	PcyM_1402700-t36_1	PcyM_1402700	N/A	0.06	501.21	3.94	
PcyM_1402900	PcyM_1402900-t36_1	PcyM_1402900	N/A	0.07	43.01	0	
PcyM_1402950	PcyM_1402950-t36_1	PcyM_1402950	N/A	0	0	0	
PcyM_1403000	PcyM_1403000-t36_1	PcyM_1403000	N/A	0.36	576.09	2.34	
PcyM_1403100	PcyM_1403100-t36_1	PcyM_1403100	N/A	0.2	11.19	0	
PcyM_1403200	PcyM_1403200-t36_1	PcyM_1403200	N/A	0	2471.33	1.62	
PcyM_1403300	PcyM_1403300-t36_1	PcyM_1403300	N/A	0	2729.75	0	
PcyM_1403400	PcyM_1403400-t36_1	PcyM_1403400	N/A	0	16.28	0	
PcyM_1403500	PcyM_1403500-t36_1	PcyM_1403500	GAP	0	101.54	0	
PcyM_1403600	PcyM_1403600-t36_1	PcyM_1403600	ETRAMP	5.39	22.95	2.06	
PcyM_1403700	PcyM_1403700-t36_1	PcyM_1403700	N/A	6.51	36.25	6.5	
PcyM_1403800	PcyM_1403800-t36_1	PcyM_1403800	N/A	5.94	860.11	0	
PcyM_1403900	PcyM_1403900-t36_1	PcyM_1403900	N/A	11.06	12.04	43.42	
PcyM_1404000	PcyM_1404000-t36_1	PcyM_1404000	DOHH	102.59	184.75	0	
PcyM_1404100	PcyM_1404100-t36_1	PcyM_1404100	N/A	9.71	13.48	5.08	
PcyM_1404200	PcyM_1404200-t36_1	PcyM_1404200	N/A	2548.45	5200.82	946.8	
PcyM_1404400	PcyM_1404400-t36_1	PcyM_1404400	N/A	44.79	14.28	3.95	
PcyM_1404500	PcyM_1404500-t36_1	PcyM_1404500	N/A	948.28	471.5	0	
PcyM_1404600	PcyM_1404600-t36_1	PcyM_1404600	N/A	444.47	303.13	0	
PcyM_1404700	PcyM_1404700-t36_1	PcyM_1404700	VAMP8	171.87	116.72	0	
PcyM_1404800	PcyM_1404800-t36_1	PcyM_1404800	N/A	105.67	139.35	0	
PcyM_1404900	PcyM_1404900-t36_1	PcyM_1404900	N/A	67.58	107.31	159.46	
PcyM_1405000	PcyM_1405000-t36_1	PcyM_1405000	NHE	30.98	13.38	1.57	
PcyM_1405100	PcyM_1405100-t36_1	PcyM_1405100	N/A	60.18	67.19	0	
PcyM_1405200	PcyM_1405200-t36_1	PcyM_1405200	N/A	24.11	48.41	0.48	
PcyM_1405300	PcyM_1405300-t36_1	PcyM_1405300	N/A	10.86	8.82	27.17	
PcyM_1405400	PcyM_1405400-t36_1	PcyM_1405400	N/A	0.68	399.72	4.81	
PcyM_1405500	PcyM_1405500-t36_1	PcyM_1405500	N/A	15.17	18.99	7.08	
PcyM_1405600	PcyM_1405600-t36_1	PcyM_1405600	LigI	36.12	71.22	0.48	
PcyM_1405700	PcyM_1405700-t36_1	PcyM_1405700	N/A	116.47	62.68	73.91	
PcyM_1405800	PcyM_1405800-t36_1	PcyM_1405800	N/A	227.31	192.84	0	
PcyM_1405900	PcyM_1405900-t36_1	PcyM_1405900	N/A	19.05	10.96	38.54	
PcyM_1406000	PcyM_1406000-t36_1	PcyM_1406000	N/A	236.25	179.9	153.62	
PcyM_1406100	PcyM_1406100-t36_1	PcyM_1406100	N/A	9.79	9.35	66.9	
PcyM_1406200	PcyM_1406200-t36_1	PcyM_1406200	CYC4	193.16	189.54	6.4	
PcyM_1406300	PcyM_1406300-t36_1	PcyM_1406300	NIF1	27.8	11.25	146.79	
PcyM_1406400	PcyM_1406400-t36_1	PcyM_1406400	N/A	227.08	204.51	1221.98	
PcyM_1406500	PcyM_1406500-t36_1	PcyM_1406500	N/A	16.5	9.71	21.04	
PcyM_1406600	PcyM_1406600-t36_1	PcyM_1406600	N/A	20.03	9.66	1.05	
PcyM_1406700	PcyM_1406700-t36_1	PcyM_1406700	ApiAP2	266.91	189.72	318.58	
PcyM_1406800	PcyM_1406800-t36_1	PcyM_1406800	N/A	24.34	11.8	98.21	
PcyM_1406900	PcyM_1406900-t36_1	PcyM_1406900	N/A	54.39	35.15	4.79	
PcyM_1407000	PcyM_1407000-t36_1	PcyM_1407000	N/A	103.19	42.75	107.98	
PcyM_1407100	PcyM_1407100-t36_1	PcyM_1407100	N/A	127.8	59.93	1.33	
PcyM_1407200	PcyM_1407200-t36_1	PcyM_1407200	N/A	13.44	1.53	0	
PcyM_1407300	PcyM_1407300-t36_1	PcyM_1407300	N/A	10.07	10.9	176.83	
PcyM_1407400	PcyM_1407400-t36_1	PcyM_1407400	N/A	59.74	86.43	55.03	
PcyM_1407500	PcyM_1407500-t36_1	PcyM_1407500	N/A	16.68	2	0.32	
PcyM_1407600	PcyM_1407600-t36_1	PcyM_1407600	N/A	477.1	374.54	0	
PcyM_1407700	PcyM_1407700-t36_1	PcyM_1407700	N/A	86.34	52.38	0	
PcyM_1407800	PcyM_1407800-t36_1	PcyM_1407800	N/A	37.12	21.09	51.44	
PcyM_1407900	PcyM_1407900-t36_1	PcyM_1407900	RPT4	218.64	198.81	2.49	
PcyM_1408000	PcyM_1408000-t36_1	PcyM_1408000	N/A	4.4	16.36	9.01	
PcyM_1408100	PcyM_1408100-t36_1	PcyM_1408100	N/A	22.01	15.94	0.96	
PcyM_1408200	PcyM_1408200-t36_1	PcyM_1408200	N/A	103.71	154.85	51.3	
PcyM_1408300	PcyM_1408300-t36_1	PcyM_1408300	N/A	15.11	12.97	22.01	
PcyM_1408400	PcyM_1408400-t36_1	PcyM_1408400	N/A	151.12	74.61	4.62	
PcyM_1408500	PcyM_1408500-t36_1	PcyM_1408500	RRP40	34.9	38.51	0	
PcyM_1408600	PcyM_1408600-t36_1	PcyM_1408600	N/A	26.92	23.65	71.7	
PcyM_1408700	PcyM_1408700-t36_1	PcyM_1408700	N/A	56.3	70.84	5.52	
PcyM_1408800	PcyM_1408800-t36_1	PcyM_1408800	N/A	43.38	20.43	0	
PcyM_1408900	PcyM_1408900-t36_1	PcyM_1408900	N/A	1.45	280.33	6.89	
PcyM_1409000	PcyM_1409000-t36_1	PcyM_1409000	N/A	464.65	191.97	146.29	
PcyM_1409100	PcyM_1409100-t36_1	PcyM_1409100	N/A	27.81	13.88	14.42	
PcyM_1409200	PcyM_1409200-t36_1	PcyM_1409200	N/A	21.38	7.47	0.36	
PcyM_1409300	PcyM_1409300-t36_1	PcyM_1409300	N/A	301.23	172.08	488.07	
PcyM_1409400	PcyM_1409400-t36_1	PcyM_1409400	N/A	6.11	9.64	2.63	
PcyM_1409500	PcyM_1409500-t36_1	PcyM_1409500	N/A	14.83	18.47	0	
PcyM_1409600	PcyM_1409600-t36_1	PcyM_1409600	N/A	2.42	35.17	1.37	
PcyM_1409700	PcyM_1409700-t36_1	PcyM_1409700	N/A	148.08	482.98	0	
PcyM_1409800	PcyM_1409800-t36_1	PcyM_1409800	cpsSII	84.19	30.18	18.26	
PcyM_1409900	PcyM_1409900-t36_1	PcyM_1409900	RPS27	3296.98	4662.16	4516.51	
PcyM_1410000	PcyM_1410000-t36_1	PcyM_1410000	N/A	17.82	5.38	13.56	
PcyM_1410100	PcyM_1410100-t36_1	PcyM_1410100	N/A	13.8	6.28	0	
PcyM_1410200	PcyM_1410200-t36_1	PcyM_1410200	N/A	37.04	5.74	144.12	
PcyM_1410300	PcyM_1410300-t36_1	PcyM_1410300	N/A	27.42	15.62	46.46	
PcyM_1410400	PcyM_1410400-t36_1	PcyM_1410400	INT	58.1	82.83	0	
PcyM_1410500	PcyM_1410500-t36_1	PcyM_1410500	DCP2	16.51	5.71	0.31	
PcyM_1410600	PcyM_1410600-t36_1	PcyM_1410600	N/A	20.11	29.46	11.56	
PcyM_1410700	PcyM_1410700-t36_1	PcyM_1410700	N/A	842	671.24	455.37	
PcyM_1410800	PcyM_1410800-t36_1	PcyM_1410800	PPM6	18.56	21.78	28.09	
PcyM_1410900	PcyM_1410900-t36_1	PcyM_1410900	PRPF3	12.61	15.89	0.59	
PcyM_1411000	PcyM_1411000-t36_1	PcyM_1411000	N/A	16.45	162.64	61.52	
PcyM_1411100	PcyM_1411100-t36_1	PcyM_1411100	GAR1	142.43	79.17	49.61	
PcyM_1411200	PcyM_1411200-t36_1	PcyM_1411200	N/A	205.36	109.85	0	
PcyM_1411300	PcyM_1411300-t36_1	PcyM_1411300	VPS18	62.77	29.16	60.49	
PcyM_1411400	PcyM_1411400-t36_1	PcyM_1411400	N/A	61.11	98.81	0	
PcyM_1411500	PcyM_1411500-t36_1	PcyM_1411500	N/A	122.4	158.89	0	
PcyM_1411600	PcyM_1411600-t36_1	PcyM_1411600	OSCP	543.95	322.02	672.3	
PcyM_1411700	PcyM_1411700-t36_1	PcyM_1411700	N/A	26.34	16.45	50.91	
PcyM_1411800	PcyM_1411800-t36_1	PcyM_1411800	N/A	0.48	10.42	88.36	
PcyM_1411900	PcyM_1411900-t36_1	PcyM_1411900	N/A	43.77	40.62	1.77	
PcyM_1412000	PcyM_1412000-t36_1	PcyM_1412000	N/A	24.08	4.75	3.08	
PcyM_1412100	PcyM_1412100-t36_1	PcyM_1412100	N/A	123.32	62.71	865.82	
PcyM_1412200	PcyM_1412200-t36_1	PcyM_1412200	RAB5b	173.67	49.24	0	
PcyM_1412300	PcyM_1412300-t36_1	PcyM_1412300	N/A	18	7.82	0	
PcyM_1412400	PcyM_1412400-t36_1	PcyM_1412400	N/A	92.1	19.5	16.33	
PcyM_1412600	PcyM_1412600-t36_1	PcyM_1412600	N/A	1032.45	190.45	3.24	
PcyM_1412700	PcyM_1412700-t36_1	PcyM_1412700	ISD11	335.86	530.31	1428.55	
PcyM_1412800	PcyM_1412800-t36_1	PcyM_1412800	N/A	41.26	637.75	353.86	
PcyM_1412900	PcyM_1412900-t36_1	PcyM_1412900	N/A	20.86	33.9	226.79	
PcyM_1413000	PcyM_1413000-t36_1	PcyM_1413000	N/A	269.47	209.42	3.14	
PcyM_1413100	PcyM_1413100-t36_1	PcyM_1413100	AP1M1	25.1	12.6	0.96	
PcyM_1413200	PcyM_1413200-t36_1	PcyM_1413200	RPT1	710.41	217.05	3.38	
PcyM_1413300	PcyM_1413300-t36_1	PcyM_1413300	N/A	6.85	23.05	65.1	
PcyM_1413400	PcyM_1413400-t36_1	PcyM_1413400	N/A	405.67	308.79	2.85	
PcyM_1413500	PcyM_1413500-t36_1	PcyM_1413500	M1AAP	10884.37	651.53	1134.01	
PcyM_1413600	PcyM_1413600-t36_1	PcyM_1413600	vapA	90.42	109.42	94.17	
PcyM_1413700	PcyM_1413700-t36_1	PcyM_1413700	MCAT	389.04	58.66	18.91	
PcyM_1413800	PcyM_1413800-t36_1	PcyM_1413800	N/A	15.93	8.71	0.34	
PcyM_1413900	PcyM_1413900-t36_1	PcyM_1413900	N/A	225.95	94.66	0	
PcyM_1414000	PcyM_1414000-t36_1	PcyM_1414000	N/A	150.97	94.14	227.82	
PcyM_1414100	PcyM_1414100-t36_1	PcyM_1414100	IF2a	29.35	8.3	4	
PcyM_1414200	PcyM_1414200-t36_1	PcyM_1414200	ARA1	0	23.51	0	
PcyM_1414300	PcyM_1414300-t36_1	PcyM_1414300	N/A	7.47	109.14	0	
PcyM_1414400	PcyM_1414400-t36_1	PcyM_1414400	BCKDHA	56.56	178.67	0	
PcyM_1414500	PcyM_1414500-t36_1	PcyM_1414500	N/A	8.42	21.31	79.32	
PcyM_1414600	PcyM_1414600-t36_1	PcyM_1414600	EIF4G	137.41	98.68	2.07	
PcyM_1414700	PcyM_1414700-t36_1	PcyM_1414700	Nedd8	546.38	296.14	316.87	
PcyM_1414800	PcyM_1414800-t36_1	PcyM_1414800	N/A	26.34	2.3	41.27	
PcyM_1414900	PcyM_1414900-t36_1	PcyM_1414900	MTFMT	20.9	13.76	1.32	
PcyM_1415000	PcyM_1415000-t36_1	PcyM_1415000	N/A	160.89	126.39	0	
PcyM_1415100	PcyM_1415100-t36_1	PcyM_1415100	N/A	34.87	22.42	2.34	
PcyM_1415200	PcyM_1415200-t36_1	PcyM_1415200	N/A	4.05	5.29	50.11	
PcyM_1415300	PcyM_1415300-t36_1	PcyM_1415300	N/A	2.36	4.46	2.43	
PcyM_1415400	PcyM_1415400-t36_1	PcyM_1415400	N/A	225.7	165.88	116.79	
PcyM_1415500	PcyM_1415500-t36_1	PcyM_1415500	N/A	15.18	6.09	7.07	
PcyM_1415600	PcyM_1415600-t36_1	PcyM_1415600	N/A	35.9	6.33	0	
PcyM_1415700	PcyM_1415700-t36_1	PcyM_1415700	N/A	36.76	23.23	50.6	
PcyM_1415800	PcyM_1415800-t36_1	PcyM_1415800	N/A	30.3	12.79	301.17	
PcyM_1415900	PcyM_1415900-t36_1	PcyM_1415900	TERT	20.14	11.94	57.55	
PcyM_1416000	PcyM_1416000-t36_1	PcyM_1416000	N/A	162.01	99.49	147.13	
PcyM_1416100	PcyM_1416100-t36_1	PcyM_1416100	N/A	348.18	275.52	0	
PcyM_1416200	PcyM_1416200-t36_1	PcyM_1416200	N/A	375.33	317.04	1277.28	
PcyM_1416300	PcyM_1416300-t36_1	PcyM_1416300	LipL1	195.65	230.77	2.08	
PcyM_1416400	PcyM_1416400-t36_1	PcyM_1416400	N/A	62.37	73.01	204.06	
PcyM_1416500	PcyM_1416500-t36_1	PcyM_1416500	N/A	367.13	218.05	0	
PcyM_1416600	PcyM_1416600-t36_1	PcyM_1416600	N/A	45.58	54.48	3.51	
PcyM_1416700	PcyM_1416700-t36_1	PcyM_1416700	N/A	104.04	63.77	36.55	
PcyM_1416800	PcyM_1416800-t36_1	PcyM_1416800	PK9	28.41	68.84	5.32	
PcyM_1416900	PcyM_1416900-t36_1	PcyM_1416900	N/A	19.01	17.82	3.26	
PcyM_1417000	PcyM_1417000-t36_1	PcyM_1417000	N/A	33.96	35.26	0	
PcyM_1417100	PcyM_1417100-t36_1	PcyM_1417100	N/A	291.75	225.13	645.54	
PcyM_1417200	PcyM_1417200-t36_1	PcyM_1417200	N/A	52.72	401.97	5.28	
PcyM_1417300	PcyM_1417300-t36_1	PcyM_1417300	PIS	303.6	225.76	0	
PcyM_1417400	PcyM_1417400-t36_1	PcyM_1417400	N/A	79.84	35.66	478.41	
PcyM_1417500	PcyM_1417500-t36_1	PcyM_1417500	MYB1	135.11	81.74	224.29	
PcyM_1417600	PcyM_1417600-t36_1	PcyM_1417600	N/A	57.9	29.17	46.99	
PcyM_1417700	PcyM_1417700-t36_1	PcyM_1417700	N/A	11.65	179.76	34.88	
PcyM_1417800	PcyM_1417800-t36_1	PcyM_1417800	IPK2	68.76	5.17	208.89	
PcyM_1417900	PcyM_1417900-t36_1	PcyM_1417900	N/A	0.33	3.47	0	
PcyM_1418000	PcyM_1418000-t36_1	PcyM_1418000	N/A	11.92	57.16	0	
PcyM_1418100	PcyM_1418100-t36_1	PcyM_1418100	N/A	37.61	139.47	131.56	
PcyM_1418200	PcyM_1418200-t36_1	PcyM_1418200	PRP40	37.58	28.35	48.31	
PcyM_1418300	PcyM_1418300-t36_1	PcyM_1418300	N/A	86.37	40.15	149.75	
PcyM_1418400	PcyM_1418400-t36_1	PcyM_1418400	N/A	13.05	250.6	11.96	
PcyM_1418500	PcyM_1418500-t36_1	PcyM_1418500	N/A	108.43	72.3	568.75	
PcyM_1418600	PcyM_1418600-t36_1	PcyM_1418600	N/A	13.51	2.92	46.02	
PcyM_1418700	PcyM_1418700-t36_1	PcyM_1418700	N/A	74.9	32.64	19.6	
PcyM_1418800	PcyM_1418800-t36_1	PcyM_1418800	MCM4	56.36	45.56	0.46	
PcyM_1418900	PcyM_1418900-t36_1	PcyM_1418900	ApiAP2	7.07	10.64	17.12	
PcyM_1419000	PcyM_1419000-t36_1	PcyM_1419000	N/A	484.77	90.62	695.29	
PcyM_1419100	PcyM_1419100-t36_1	PcyM_1419100	N/A	510.98	172.97	178.09	
PcyM_1419200	PcyM_1419200-t36_1	PcyM_1419200	N/A	725.51	588.96	4.91	
PcyM_1419300	PcyM_1419300-t36_1	PcyM_1419300	N/A	54.45	21.24	492.54	
PcyM_1419400	PcyM_1419400-t36_1	PcyM_1419400	N/A	50.37	120.08	433.15	
PcyM_1419500	PcyM_1419500-t36_1	PcyM_1419500	RPS19	3689.96	2988.23	842.9	
PcyM_1419600	PcyM_1419600-t36_1	PcyM_1419600	N/A	41.26	23.43	0.45	
PcyM_1419700	PcyM_1419700-t36_1	PcyM_1419700	N/A	181.31	100.19	0	
PcyM_1419800	PcyM_1419800-t36_1	PcyM_1419800	N/A	537.19	137.44	0	
PcyM_1419900	PcyM_1419900-t36_1	PcyM_1419900	G3PAT	298.09	12.75	345.81	
PcyM_1420000	PcyM_1420000-t36_1	PcyM_1420000	N/A	38.36	9.64	7.8	
PcyM_1420100	PcyM_1420100-t36_1	PcyM_1420100	N/A	55.4	45.4	144.43	
PcyM_1420200	PcyM_1420200-t36_1	PcyM_1420200	N/A	36.74	54.71	106.54	
PcyM_1420300	PcyM_1420300-t36_1	PcyM_1420300	N/A	50.41	30.95	63.92	
PcyM_1420400	PcyM_1420400-t36_1	PcyM_1420400	N/A	1.81	36.58	9.22	
PcyM_1420600	PcyM_1420600-t36_1	PcyM_1420600	SEC63	114.94	109.49	215.73	
PcyM_1420700	PcyM_1420700-t36_1	PcyM_1420700	N/A	3.04	20.15	0	
PcyM_1420800	PcyM_1420800-t36_1	PcyM_1420800	N/A	34.96	11.8	24.76	
PcyM_1420900	PcyM_1420900-t36_1	PcyM_1420900	N/A	19.84	14.24	0	
PcyM_1421000	PcyM_1421000-t36_1	PcyM_1421000	N/A	3.06	34.62	0.56	
PcyM_1421100	PcyM_1421100-t36_1	PcyM_1421100	N/A	17.57	9.28	1.37	
PcyM_1421200	PcyM_1421200-t36_1	PcyM_1421200	N/A	76.07	30	118.42	
PcyM_1421400	PcyM_1421400-t36_1	PcyM_1421400	N/A	123.25	185.04	0	
PcyM_1421500	PcyM_1421500-t36_1	PcyM_1421500	N/A	28.65	25.01	112.5	
PcyM_1421600	PcyM_1421600-t36_1	PcyM_1421600	N/A	20.17	8.72	0	
PcyM_1421700	PcyM_1421700-t36_1	PcyM_1421700	N/A	3.46	6.98	19.03	
PcyM_1421800	PcyM_1421800-t36_1	PcyM_1421800	PRP2	228.99	46.05	93.62	
PcyM_1421900	PcyM_1421900-t36_1	PcyM_1421900	N/A	271.18	110.65	4.96	
PcyM_1422000	PcyM_1422000-t36_1	PcyM_1422000	N/A	10.9	25.01	0	
PcyM_1422100	PcyM_1422100-t36_1	PcyM_1422100	N/A	3.16	7.61	0	
PcyM_1422200	PcyM_1422200-t36_1	PcyM_1422200	SPB	83.24	26.99	4.18	
PcyM_1422300	PcyM_1422300-t36_1	PcyM_1422300	N/A	215.62	231.33	465.07	
PcyM_1422400	PcyM_1422400-t36_1	PcyM_1422400	RAB11a	62.34	181.12	20.14	
PcyM_1422500	PcyM_1422500-t36_1	PcyM_1422500	N/A	1.4	7.76	11.77	
PcyM_1422600	PcyM_1422600-t36_1	PcyM_1422600	N/A	361.57	330.25	769.72	
PcyM_1422700	PcyM_1422700-t36_1	PcyM_1422700	N/A	170.62	156.41	0	
PcyM_1422800	PcyM_1422800-t36_1	PcyM_1422800	N/A	1.91	275.64	0	
PcyM_1422900	PcyM_1422900-t36_1	PcyM_1422900	N/A	3.46	6.86	0.36	
PcyM_1423000	PcyM_1423000-t36_1	PcyM_1423000	N/A	909.74	737.37	1314.55	
PcyM_1423100	PcyM_1423100-t36_1	PcyM_1423100	N/A	18.35	3.69	11.01	
PcyM_1423200	PcyM_1423200-t36_1	PcyM_1423200	DHHC8	372.1	45.18	0	
PcyM_1423300	PcyM_1423300-t36_1	PcyM_1423300	PDEbeta	17.77	5.76	1.6	
PcyM_1423400	PcyM_1423400-t36_1	PcyM_1423400	N/A	2.11	8.06	16.22	
PcyM_1423500	PcyM_1423500-t36_1	PcyM_1423500	SR25	232.87	286.44	0	
PcyM_1423600	PcyM_1423600-t36_1	PcyM_1423600	N/A	0	8.62	0.44	
PcyM_1423700	PcyM_1423700-t36_1	PcyM_1423700	N/A	64.85	42.79	9.65	
PcyM_1423800	PcyM_1423800-t36_1	PcyM_1423800	N/A	278.37	444.38	600.42	
PcyM_1423900	PcyM_1423900-t36_1	PcyM_1423900	N/A	19.66	22.89	0	
PcyM_1424000	PcyM_1424000-t36_1	PcyM_1424000	N/A	44.24	19.29	88.59	
PcyM_1424200	PcyM_1424200-t36_1	PcyM_1424200	H2B.Z	1263.28	1882.65	345.62	
PcyM_1424300	PcyM_1424300-t36_1	PcyM_1424300	N/A	1.07	63.62	3.07	
PcyM_1424400	PcyM_1424400-t36_1	PcyM_1424400	N/A	49.41	38.83	6.33	
PcyM_1424500	PcyM_1424500-t36_1	PcyM_1424500	DHHC4	123.17	87.96	231.79	
PcyM_1424600	PcyM_1424600-t36_1	PcyM_1424600	N/A	11.21	259.04	36.38	
PcyM_1424700	PcyM_1424700-t36_1	PcyM_1424700	N/A	4.26	5.06	0	
PcyM_1424800	PcyM_1424800-t36_1	PcyM_1424800	N/A	31.32	34.37	129.25	
PcyM_1425200	PcyM_1425200-t36_1	PcyM_1425200	PNPase	179.39	171.02	0	
PcyM_1425300	PcyM_1425300-t36_1	PcyM_1425300	MYCBP	1.95	131.05	4.46	
PcyM_1425400	PcyM_1425400-t36_1	PcyM_1425400	N/A	8.53	46.77	63.92	
PcyM_1425500	PcyM_1425500-t36_1	PcyM_1425500	N/A	141.28	116.54	0	
PcyM_1425600	PcyM_1425600-t36_1	PcyM_1425600	PSOP20	15.45	2559.5	461.89	
PcyM_1425700	PcyM_1425700-t36_1	PcyM_1425700	N/A	1029.04	1239.18	613.64	
PcyM_1425800	PcyM_1425800-t36_1	PcyM_1425800	N/A	23.09	31.71	121.35	
PcyM_1425900	PcyM_1425900-t36_1	PcyM_1425900	N/A	153.63	102.8	0	
PcyM_1426000	PcyM_1426000-t36_1	PcyM_1426000	N/A	111.2	32.89	200.67	
PcyM_1426100	PcyM_1426100-t36_1	PcyM_1426100	N/A	89.92	69.45	0	
PcyM_1426200	PcyM_1426200-t36_1	PcyM_1426200	N/A	102.14	40.19	62.46	
PcyM_1426400	PcyM_1426400-t36_1	PcyM_1426400	N/A	176.95	58.31	0	
PcyM_1426500	PcyM_1426500-t36_1	PcyM_1426500	N/A	24.03	7.12	2.01	
