Gene ID	source_id	smru1 - smru1 6 hours - unique (intraerythrocytic cycle)	smru1 - smru1 18 hours - unique (intraerythrocytic cycle)	smru1 - smru1 24 hours - unique (intraerythrocytic cycle)	smru1 - smru1 30 hours - unique (intraerythrocytic cycle)	smru1 - smru1 36 hours - unique (intraerythrocytic cycle)	smru1 - smru1 48 hours - unique (intraerythrocytic cycle)	smru1 - smru1 42 hours - unique (intraerythrocytic cycle)	smru2 - smru2 6 hours - unique (intraerythrocytic cycle)	smru2 - smru2 12 hours - unique (intraerythrocytic cycle)	smru2 - smru2 18 hours - unique (intraerythrocytic cycle)	smru2 - smru2 24 hours - unique (intraerythrocytic cycle)	smru2 - smru2 30 hours - unique (intraerythrocytic cycle)	smru2 - smru2 36 hours - unique (intraerythrocytic cycle)	smru2 - smru2 42 hours - unique (intraerythrocytic cycle)	smru2 - smru2 48 hours - unique (intraerythrocytic cycle)	
PVP01_1437200	PVP01_1437200.1	104.17	131.86	139.79	127.15	76.07	69.1	58.67	134.95	142.55	142.51	136.82	127.83	96.37	60.63	88.91	
PVP01_1438500	PVP01_1438500.1	52.75	45.62	44.8	42.5	25.19	14.96	13.98	47.16	48.48	54.17	61.35	39.7	25.29	15.57	21.55	
PVP01_1438600	PVP01_1438600.1	3.76	3.21	7.73	46.44	44.26	13.73	21.68	17.79	4.07	5.06	26.67	42.54	27.88	14.27	14.07	
PVP01_1440300	PVP01_1440300.1	10.73	21.2	29.98	23.42	13.76	17.11	11.97	11.95	16.2	25.39	25.83	22.35	13.03	13.9	25.93	
PVP01_1441300	PVP01_1441300.1	52.97	60.99	126.89	421.08	712.09	227.91	374.42	321.03	59.35	122.27	310.72	672.86	591.55	298.01	224.44	
PVP01_1442400	PVP01_1442400.1	169.48	92.25	85.79	104.35	171.61	485.88	253.57	117.06	102.32	103.88	116.81	161.12	220.4	297.9	436.65	
PVP01_1444000	PVP01_1444000.1	91.89	218.02	220.45	207.22	101.62	34.98	43.46	110.33	151.09	179.91	172.78	120.44	62.38	35.57	32.52	
PVP01_1445100	PVP01_1445100.1	6.99	3.12	23.98	186.43	258.06	56.81	127.87	76.8	5.63	6.2	68.15	166.74	138.09	66.26	42.86	
PVP01_1446200	PVP01_1446200.1	27.45	116.63	124.36	56.18	35.47	30.54	22.7	35.06	89.34	145.51	88.14	45.28	35.57	21.9	32.11	
PVP01_1447200	PVP01_1447200.1	27.59	34.27	32.16	20.56	10.89	11.78	11.73	23.84	28.22	31.69	20.98	12.62	12.49	13.28	14.02	
PVP01_1448100	PVP01_1448100.1	9.62	17.46	35.29	48.22	64.63	93.44	82.25	9.3	16.03	28.67	35.98	28.1	37.97	35.82	36.54	
PVP01_1449400	PVP01_1449400.1	14.83	9.77	8.67	2.25	9.02	46.26	27.38	7.47	22.88	14	9.44	9.44	22.06	53	47.09	
PVP01_1450000	PVP01_1450000.1	191.4	193.38	163.85	92.59	40.69	48.08	43.75	127.97	157.36	133.29	114.62	54	43.3	52.83	64.96	
PVP01_1451000	PVP01_1451000.1	103.79	108.41	69.34	43.16	87.9	42.7	55.17	98.93	73.63	65.99	46.32	60.93	70.45	40.74	33.84	
PVP01_1451700	PVP01_1451700.1	58.45	105.89	120.91	82.56	38.75	14.82	19.5	58.76	86.84	94.39	86.36	44.87	28.08	19.43	20.39	
PVP01_1453000	PVP01_1453000.1	142.97	249.53	389.14	546.83	292.09	264.99	232.67	181.73	201.71	328.77	450.22	372.55	216.38	177.6	193.43	
PVP01_1453300	PVP01_1453300.1	16.98	13.42	8.79	12.35	102.19	46.22	78.13	36.91	14.06	9.89	10.89	49.29	72.07	48.15	39.85	
PVP01_1453500	PVP01_1453500.1	18.44	50.46	58.65	22.12	8.89	7.18	8.47	26.4	40.73	45.13	30.99	12.06	11.32	6.81	8.55	
PVP01_1453700	PVP01_1453700.1	37.83	254.32	384.66	482.58	293.45	41.71	135.74	139.59	222.47	317.27	440.1	343.93	173.63	69.09	46.05	
PVP01_1453900	PVP01_1453900.1	9.31	5.94	9.57	6.25	16.16	51.44	34.45	5.65	7.13	5.56	6.77	10.56	16.77	29.59	27.26	
PVP01_1454700	PVP01_1454700.1	50.9	13.99	11.64	20.53	42.38	113.83	75.75	15.92	14.26	18.27	25.35	16.9	33.45	42.36	52.27	
PVP01_1455000	PVP01_1455000.1	51.58	74.57	71.9	35.13	109.76	71.67	136.48	65.35	57.51	65.93	35.19	71.64	107.39	101.27	74.55	
PVP01_1456100	PVP01_1456100.1	94.8	22.3	20.78	23.4	49.4	219.81	146.7	39.53	23.63	26.3	35.26	33.7	75.06	126.02	163.03	
PVP01_1456800	PVP01_1456800.1	73.06	146.11	209.35	189.13	108.51	143.92	119.25	91.4	127.63	175.24	222.01	164.7	148.3	154.98	183.42	
PVP01_1457700	PVP01_1457700.1	34.08	115.26	87.69	38.42	16.81	14.04	15.52	66.4	96.73	96.03	75.24	29.88	24.13	14.26	13.77	
PVP01_1457900	PVP01_1457900.1	26.13	22.58	75.57	143.7	135.88	75.9	80.44	49.61	19.6	57.87	119.32	138.26	114.79	62.39	66.88	
PVP01_1458200	PVP01_1458200.1	62.63	107.78	102.62	43.75	35.9	10.4	18.11	77.23	93.95	105.31	78.51	53.69	29.06	16.75	23.77	
PVP01_1459800	PVP01_1459800.1	2098.85	1788.93	1543.51	1143.45	464.29	200.38	225.18	2030.28	1933.1	1604.56	1405.96	949.03	404.78	296.14	328.39	
PVP01_1460400	PVP01_1460400.1	54.26	13.72	15.22	120.81	71.26	75	92.6	14.93	17.48	23.18	69.31	69.33	61.87	85.4	127.79	
PVP01_1460600	PVP01_1460600.1	24.39	32.14	93.34	217.85	262.26	113.21	167.97	117.91	22.62	59.58	179.61	292.11	221.58	132.86	140.2	
PVP01_1460700	PVP01_1460700.1	1503.11	1535.31	1183.64	1538.71	2102.9	2017.12	2448.67	2332.27	2319.7	1737.4	2217.65	3083.01	2782.15	2775	2468.9	
PVP01_1463100	PVP01_1463100.1	0.26	8.78	12.69	10.16	3.3	4.67	5.9	5.01	4.37	12.05	20.81	14.9	11.39	11.27	12.39	
PVP01_1464300	PVP01_1464300.1	201.36	134.51	87.5	73.91	52.82	54.58	59.23	107	112.64	97.77	82.88	63.73	53.87	47.38	63.44	
PVP01_1464700	PVP01_1464700.1	18.14	13.44	14.58	16.5	41.01	46.59	46.87	17.73	12.17	6.97	12.59	20.21	38.52	41.39	43.98	
PVP01_1464900	PVP01_1464900.1	83.82	33.99	26.01	27.33	52.62	187.02	97.76	16.68	26.74	15.86	15.11	24.38	42.79	61.07	80.87	
PVP01_1465000	PVP01_1465000.1	66.78	52.79	56.51	50.85	31.16	17.69	15.41	54.89	49.4	57.31	51.21	40.99	24.82	14.87	26.58	
PVP01_1465900	PVP01_1465900.1	12.22	67.59	71.92	22.86	7.96	24.67	8.66	32.75	74.48	55.93	39.98	20.6	15.08	16.7	32.26	
PVP01_1466200	PVP01_1466200.1	198.83	151.16	86.62	40.55	25.41	55.04	33.09	108.79	120.34	70.92	58.91	28.73	28.08	26.49	54.63	
PVP01_1467800	PVP01_1467800.1	24.87	73.33	82.18	33.41	17.45	9.76	3.8	37.09	69.31	79.87	77.02	23.91	10.74	12.21	10.48	
PVP01_1470300	PVP01_1470300.1	0.4	0	0.35	0	0.37	12.92	12.34	0.5	7.11	7.4	0.84	0.84	16.63	24.74	17.03	
PVP01_1471900	PVP01_1471900.1	538.07	504.81	525.79	606.51	306.27	124.31	118.35	608.51	582.44	589.77	678.4	516.06	272.99	129.18	158.42	
PVP01_1472400	PVP01_1472400.1	6.51	6.77	1.5	3.74	3.75	18.57	8.16	3.22	3.31	3.66	8.56	4.52	5.33	4.37	12.9	
PVP01_1473000	PVP01_1473000.1	1.45	0.86	0.96	1.19	0.33	0.57	1.08	0.68	0.59	1.41	0.25	0.5	0.63	0.39	0.99	
PVP01_1100200	PVP01_1100200.1	0	0	0	0	0.35	0	0	19.04	10.72	11.82	6.34	3.43	3.61	8.09	6.51	
PVP01_1105000	PVP01_1105000.1	437.22	528.66	591.92	553.19	370.35	200.64	347.29	335.85	397.24	486.1	613.55	398.85	368.71	259.56	280.15	
PVP01_1105100	PVP01_1105100.1	207.95	241.36	214.94	187.48	141.05	67.35	86.08	226.66	246.28	210.36	203.38	189.51	142.59	83.3	83.32	
PVP01_1105300	PVP01_1105300.1	43.87	47.12	34.52	13.5	3.59	14.58	8.93	49.95	45.29	45.88	28.89	12.5	9.72	10.77	20.02	
PVP01_1106500	PVP01_1106500.1	39.26	96.77	108.46	35.02	8.86	7.29	5.03	57.04	79.89	105.36	67.7	18.76	6.93	7.18	14.45	
PVP01_1107900	PVP01_1107900.1	0.76	0.75	0.33	68.59	65.3	6.73	19.46	30.37	0.15	1.48	23.53	70.88	40.79	12.96	4.43	
PVP01_1108000	PVP01_1108000.1	29.47	32.59	42.26	54.78	33.42	17.99	17	38.87	34.8	42.55	53.37	46.75	35.96	19.7	25.63	
PVP01_1108400	PVP01_1108400.1	80.68	122.42	144.01	92.78	33.51	27.16	25.02	108.59	115.43	108.43	125.02	62.03	29.87	30.64	39.46	
PVP01_1108800	PVP01_1108800.1	12.64	49.97	66.83	29.13	14.73	10.48	10.45	21.09	33.65	59	56.08	27.56	11.23	13.45	13.95	
PVP01_1109700	PVP01_1109700.1	109.13	71.32	81.38	65.66	52.51	41.17	44.34	103.2	80.96	74.27	104.39	85.93	70.52	47.52	62.95	
PVP01_1111900	PVP01_1111900.1	31.38	135.31	184.29	154.67	69.39	76.18	50.96	57.11	117.94	165.31	163.07	86.52	55.86	46.53	50.79	
PVP01_1112500	PVP01_1112500.1	352.4	370.96	277.81	304.12	364.35	153.38	279.74	353.92	416.37	352.76	332.66	413.76	344.24	319.79	248.49	
PVP01_1113200	PVP01_1113200.1	202.26	238.07	466.51	674.3	407.03	61.29	121.07	398.8	260.24	400.29	653.22	619.88	269.67	126.26	85.04	
PVP01_1114100	PVP01_1114100.1	268.61	289.07	238.62	99.36	55.35	45.65	39.62	256.13	314.3	275.43	198.23	85.62	50.21	48.58	62.76	
PVP01_1115300	PVP01_1115300.1	19.4	13.94	19.17	59.67	79.45	41.55	43.74	43.24	13.63	12.67	39.91	79.36	55.45	33.01	31.87	
PVP01_1115500	PVP01_1115500.1	5.41	19.32	36.97	29.36	17.05	15.97	15.95	8	12.94	24.53	33.71	23.58	14.45	12.21	14.04	
PVP01_1116000	PVP01_1116000.1	39.33	40.89	51.35	55.53	19.49	8.73	12.3	44.39	50.6	40.27	63.51	47.5	17.72	13.18	23.12	
PVP01_1116200	PVP01_1116200.1	43.88	50.21	53.02	27.16	24.79	37.12	28.37	25.26	42.1	38.16	29.55	21.75	22.16	35.4	42.07	
PVP01_1119800	PVP01_1119800.1	84.62	90.4	97.99	126.23	143.5	58.97	88.69	103.29	90.46	92.3	115.92	133.78	127.72	75.44	69.04	
PVP01_1120400	PVP01_1120400.1	85.52	189.87	134.76	41.46	17.43	38.13	22.71	97.08	155.96	174.4	77.53	33.89	30.85	38.25	53.39	
PVP01_1120600	PVP01_1120600.1	11.66	33.09	26.48	7.37	2.78	2.18	1.97	16.9	31.47	27.66	15.72	6.72	2.52	3.24	6.08	
PVP01_1120800	PVP01_1120800.1	20.41	46.67	27.26	9.6	3.15	3.45	3.12	29.86	48.3	30.5	21.15	6.98	6.51	4.01	7.31	
PVP01_1120900	PVP01_1120900.1	45.25	41.73	42.62	23.78	4.59	5.92	4.57	40.36	37.79	38.66	37.23	16.88	9.05	8.47	15.2	
PVP01_1122200	PVP01_1122200.1	101.89	110.65	113.61	94.52	109.26	68.77	94.32	98.96	100.4	97.05	109.83	118.92	108.83	87.59	80.46	
PVP01_1122500	PVP01_1122500.1	23.15	27.45	35.52	15.79	31.67	85.22	51.68	23.53	26.8	42.15	43.19	27.13	48.74	63.09	73.31	
PVP01_1122600	PVP01_1122600.1	9.33	39.81	66.24	28.5	13.61	26	18.51	12.54	34.55	59.78	60.86	27.2	14.5	21.82	37.68	
PVP01_1122700	PVP01_1122700.1	1240.85	1411.5	1046.88	690.01	329.89	67.51	135.82	1269.21	1317.89	1182.18	897.22	703.09	403.56	178.28	187.89	
PVP01_1125800	PVP01_1125800.1	21.21	32.66	31.74	19.36	24.01	23.98	18.14	27.67	36.95	31.6	18.78	20.57	16.58	23.14	27.79	
PVP01_1128300	PVP01_1128300.1	394.43	348.43	231.23	87.2	64.2	131.63	81.49	319.76	376.1	297.31	157.85	88.46	87.83	113.49	171.37	
PVP01_1128800	PVP01_1128800.1	54.7	47.71	70.7	110.14	75.26	53.33	56.15	65.77	49.74	47.16	90.35	85.14	54.99	30.09	39.71	
PVP01_1129700	PVP01_1129700.1	26.96	32.48	38.25	26.6	10.59	5.89	7.3	22.64	27.29	34.45	36.04	19.48	11.58	8.82	11.01	
PVP01_1130500	PVP01_1130500.1	53.95	61.46	59.91	66.48	85.41	36.08	56.69	63.22	53.31	49.99	60.44	74.37	70.11	45.85	39.52	
PVP01_1130800	PVP01_1130800.1	67.33	145.97	123.7	61.59	27.49	22.16	26.09	56.55	103.27	110.84	80.57	40.08	25.48	24.55	34.68	
PVP01_1133000	PVP01_1133000.1	106.08	81.18	79.17	85	149.24	153.33	152.3	86.83	77.25	86.58	94.8	137.16	172.55	147.63	170.76	
PVP01_1133100	PVP01_1133100.1	80.7	46.92	32.13	11.14	9.73	17.48	18.87	48.74	56.77	43.24	18.03	9.02	16.43	31.07	30.8	
PVP01_1133500	PVP01_1133500.1	56.86	66.76	59.69	29.66	22.88	16.15	22.4	43.57	54.76	52.42	40.67	21.02	19.44	22.32	21.36	
PVP01_1133600	PVP01_1133600.1	12.66	10.51	41.46	175.33	88.36	71.45	55.71	22.58	11.73	16.4	143.01	113.17	69.29	49.61	57.08	
PVP01_1135500	PVP01_1135500.1	10.29	8.13	8.2	21.64	65.85	46.13	60.69	31.47	12.5	9.08	13.89	51.18	63.66	60.87	45.85	
PVP01_1136100	PVP01_1136100.1	177.61	452.97	277.4	99.96	97.44	105.7	123.92	184	384.36	292.39	122.33	83.84	74.31	66.41	67.45	
PVP01_1136200	PVP01_1136200.1	149.23	155.05	144.09	102.2	53.54	21.43	25.43	104.59	116.67	129.86	111.78	62.44	38.74	27.48	35.24	
PVP01_1137000	PVP01_1137000.1	273.14	332.68	274.88	181.2	54.45	29.97	24.89	257.81	314.12	313.16	262.48	138.58	56.75	42.62	52.26	
PVP01_1138100	PVP01_1138100.1	5.71	18.04	40.03	37.37	123.17	50.79	69.83	42.83	6.13	38.79	63.38	159.83	110.08	58.66	31.25	
PVP01_1138500	PVP01_1138500.1	92.51	171.15	167.42	137.51	89.76	63.38	60.55	203.16	210.81	204.53	243.24	184.55	139.43	52.34	99.73	
PVP01_1139200	PVP01_1139200.1	119.98	54.46	55.21	68.07	444.75	450.15	551.07	166.82	46.39	40.38	64.33	306.49	511.55	431.45	432.7	
PVP01_1139800	PVP01_1139800.1	107.88	106.59	83.53	73.28	118.28	195.14	236.87	95.12	91.95	65.2	84.85	99.23	164.57	251.44	191.34	
PVP01_1140100	PVP01_1140100.1	924.73	680.96	702.12	287.18	137.65	105.08	76.5	609.56	807.38	806.09	498.67	221.25	173.01	168.32	240.74	
PVP01_1140200	PVP01_1140200.1	295.62	476.19	392.64	193.94	89.12	82.85	79.97	300.73	419.97	455.09	304.81	136.58	103.49	90.02	100.14	
PVP01_1141200	PVP01_1141200.1	11.27	71.46	72.77	44.09	26.07	13.38	16.36	30.08	56.65	58.71	51.32	33.97	24.21	11.98	21.26	
PVP01_1141700	PVP01_1141700.1	15.61	24.04	45.27	20.53	17.52	35.52	25.41	11.01	16.76	42.75	38.89	15.84	15.56	18.73	22.19	
PVP01_1142300	PVP01_1142300.1	67.36	68.52	59.53	33.45	15.68	31.7	18.12	47.48	60.91	52.69	45.15	24.75	18.63	29.18	37.39	
PVP01_1142500	PVP01_1142500.1	170.65	76.61	102.95	61.09	104.59	454.59	242.48	81.98	90.14	117.99	101.41	75.85	154.48	261.34	391.64	
PVP01_1143800	PVP01_1143800.1	105.59	111.56	133.22	72.75	73.53	57.67	53.54	88.95	114.33	130.69	99.74	76.71	57.94	50.18	85.77	
PVP01_1144200	PVP01_1144200.1	17.03	16.83	50.41	32.54	21.36	29.26	30.64	10.99	13.29	35.67	66.15	22.55	20.23	24.34	23.69	
PVP01_1144300	PVP01_1144300.1	3.33	10.1	17.74	15.17	9.63	6.11	7.28	3.68	8.32	15.43	21.99	10.58	9.12	6.38	8.98	
PVP01_1144700	PVP01_1144700.1	81.04	179.36	137.38	119.91	149.46	96.17	121.51	114.9	159.52	159.14	165.03	185.1	140.01	103.42	71.51	
PVP01_1146300	PVP01_1146300.1	71.41	75	75.35	64.9	63.27	35.4	45.66	62.07	66.9	62.62	74.36	58.17	45.85	35.8	38.48	
PVP01_1148400	PVP01_1148400.1	5.48	13.25	12.44	5.63	4.71	6.84	4.16	6.25	10.65	21.92	13.88	8.06	6.68	7.89	10.38	
PVP01_1149100	PVP01_1149100.1	77.02	68.69	55.62	23.38	18.41	49.81	31.88	44.57	65.67	67.19	38.03	16.3	24.91	30.22	41.45	
PVP01_0300700	PVP01_0300700.1	8835.97	5827.07	4729.28	4426.79	3675.79	3136.98	2793.41	8027.75	7287.66	5866.6	5261.48	5008.03	4056.06	3506.16	4203.18	
PVP01_0300800	PVP01_0300800.1	173.47	98.82	67.66	93.37	74.74	173.82	103.28	224.5	171.48	151.03	127.9	158.27	156.56	183.85	221.56	
PVP01_0302300	PVP01_0302300.1	21.38	43.16	58.51	29.32	14.23	14.07	9.46	21.68	31.87	46.29	38.3	18.46	12.48	10.75	16.22	
PVP01_0302400	PVP01_0302400.1	72.36	63.9	73.24	75.57	27.7	30.87	23.49	53.08	66.9	60.29	77.21	56.15	32.8	18.05	39.76	
PVP01_0302500	PVP01_0302500.1	81.8	53.88	96.63	57.04	23.83	62.46	30.44	39.8	48.49	75.02	66.25	39.45	37.29	29	42.78	
PVP01_0302700	PVP01_0302700.1	15.43	10.45	13.14	6.74	30.56	39.47	48.56	15.44	12.07	13.7	13.47	24.8	37.7	47.82	61.57	
PVP01_0304500	PVP01_0304500.1	62.58	70.18	70.58	92.27	84.86	22.56	42.7	65.04	59.19	59.5	79	91.02	54.34	32.29	26.4	
PVP01_0305800	PVP01_0305800.1	49.91	56.8	50.76	39.66	36.05	32.77	35.66	53.32	53.53	53.89	41.71	38.82	46.56	52.86	49.07	
PVP01_0307400	PVP01_0307400.1	24.85	26.19	32.53	24.77	12.69	14.83	12.98	18.13	22.94	24.13	27.25	20.82	16.45	13.92	22.57	
PVP01_0308600	PVP01_0308600.1	48.81	55.89	43.97	12.16	4.38	4.07	2.48	33.53	42.55	47.21	21.21	8.01	6.81	8.58	9.74	
PVP01_0309600	PVP01_0309600.1	68.32	66.76	70.48	65.66	48.71	23.27	27.12	63.6	63.73	76.16	79.45	68.15	36.63	24.53	31.22	
PVP01_0310200	PVP01_0310200.1	84.54	124.28	121.12	66.2	44.71	98.85	62.45	66.13	84.97	95.61	90.27	55.82	52.39	57.88	77.93	
PVP01_0312200	PVP01_0312200.1	105.68	163.97	165.6	122.83	36.59	16.14	28.16	80.79	108.74	110.23	115.48	44.85	24.51	20.81	31.49	
PVP01_0312700	PVP01_0312700.1	133.67	90.16	86.44	85.06	60.25	94.44	92.18	98.14	94.34	88.21	85.27	59.14	59.29	111.97	101.41	
PVP01_0313700	PVP01_0313700.1	65.47	66.9	37.11	16.58	13.2	31.53	18.3	48.42	61.46	52.34	28.38	18.84	21.25	21.54	31.7	
PVP01_0314200	PVP01_0314200.1	119.39	192.26	262.5	243.12	151.14	96.56	110.51	127.62	157.12	200.73	259.16	213.47	139.3	96.65	81.13	
PVP01_0315500	PVP01_0315500.1	29.35	59.62	64.04	55.51	25.52	11.79	14.9	65.11	64.31	67.28	81.74	67.55	33.9	18.15	17.99	
PVP01_0316200	PVP01_0316200.1	344.83	270.59	203.41	147.82	56.04	51.21	48.53	236.09	229.21	209.44	183.68	99.28	62.82	52.01	50.65	
PVP01_0317100	PVP01_0317100.1	174.64	289.41	189.41	54.34	39.12	195.51	236.38	160.99	227.6	206.79	95.72	45.22	107.19	189.81	161	
PVP01_0317400	PVP01_0317400.1	84.11	15.43	14.31	12.78	98.4	166.11	141.21	22.42	36.01	21.71	11.83	41.41	74.8	75.86	84.07	
PVP01_0317800	PVP01_0317800.1	74.42	81.38	80.47	91.33	95.66	58.45	65.43	67.78	63.66	74.52	91.55	106.32	62.96	49.21	64.16	
PVP01_0318800	PVP01_0318800.1	12.09	6.59	3.29	2.28	11.41	31.11	17.79	5.48	4.7	2.43	4.34	4.05	15.85	13.3	22.27	
PVP01_0319400	PVP01_0319400.1	35.88	48.07	48.71	39.17	20.89	9.87	7.44	30.82	27.75	31.3	35.75	27.31	17.51	13.15	16.66	
PVP01_0700700	PVP01_0700700.1	4.23	1.43	2.12	1.98	0.55	18.99	21.6	3.78	11.68	7.05	3.36	2.94	18.28	37.94	43.46	
PVP01_0702000	PVP01_0702000.1	20.7	7.32	13.46	126.02	242.14	122.23	217.76	81.05	11.96	9.22	53.94	184.21	239.02	182.62	138.75	
PVP01_0702800	PVP01_0702800.1	78.27	105.03	122.1	199.67	73.04	20.73	17.16	99.06	103.34	143.18	168.7	134	50.32	23.23	36.14	
PVP01_0703700	PVP01_0703700.1	19.27	6.13	5.14	8.69	38.66	94.88	72.01	11.64	12.57	9.36	10.18	22.92	44.64	63.98	71.85	
PVP01_0703800	PVP01_0703800.1	2.66	1.35	2.83	394.64	2190.58	548.95	1711.8	725.29	17.44	3.69	138.62	1423.7	2148.15	1334.79	661.46	
PVP01_0704400	PVP01_0704400.1	22.68	50.45	54.3	40.62	23.76	37.72	29.33	32.59	51.22	50.52	58.34	41.3	30.02	32.63	43.41	
PVP01_0705500	PVP01_0705500.1	336.47	336.99	293.21	355.86	329.75	193.68	211.52	356.88	284.41	241.51	297.42	358.5	270.8	208.93	214.63	
PVP01_0706700	PVP01_0706700.1	7.21	5.93	18.08	67.75	39.44	21.15	26.12	16.03	6.05	13.22	60.6	59.93	37.53	24.91	27.69	
PVP01_0707000	PVP01_0707000.1	4.93	5.1	5.59	3.06	37.34	27.15	56.38	8.45	4.92	5.94	4.25	15.45	38.59	39.29	22.33	
PVP01_0707600	PVP01_0707600.1	31.54	13	16.78	13.24	22.37	63.3	37.45	15.68	14.54	15.18	17.59	19.66	24.91	34.97	50.57	
PVP01_0708400	PVP01_0708400.1	37.67	51.68	41.45	14.46	5.87	10.21	8.56	25.31	37.67	32.92	17.38	7.93	7.03	10.6	16.89	
PVP01_0708800	PVP01_0708800.1	43.58	49.82	40.11	36.17	27.92	18.1	25.02	54.97	68.74	53.51	54.51	56.53	39.82	26.81	38.96	
PVP01_0709200	PVP01_0709200.1	11.29	6.24	6.93	8.31	16.98	39.44	24.92	9.53	9.54	12.33	9.01	12.54	17.3	24.9	26.27	
PVP01_0709800	PVP01_0709800.1	2.75	2.25	7.87	13.98	8.18	10.46	9.21	6.45	1.96	5.24	12.67	10.05	8.78	9.43	13.99	
PVP01_0710000	PVP01_0710000.1	88.52	55.85	75.58	66.11	53.12	327.49	124.83	50.52	44.4	57.31	85.17	65.79	89.88	169.3	256.26	
PVP01_0710300	PVP01_0710300.1	12.48	43.02	47.29	15.26	12.3	10.2	9.91	20.3	32.57	49.95	31.55	15.26	8.63	12.21	15.73	
PVP01_0711000	PVP01_0711000.1	8.62	5.2	6.28	3.83	6.53	42.56	18.55	4.29	8.47	5.67	4.97	4.26	11.1	18.02	27.8	
PVP01_0711300	PVP01_0711300.1	131.21	270.46	300.03	285.86	136.56	148.71	111.3	162.85	225.81	288.3	285.4	235.48	141.34	109.99	163.46	
PVP01_0712300	PVP01_0712300.1	44.57	50.45	33.61	6.41	1.51	4.03	3.46	39.46	47.11	40.61	21.9	5.99	6.34	8	9.17	
PVP01_0713600	PVP01_0713600.1	29.01	118.77	127.17	68.51	36.86	91.49	58.98	52.94	91.9	120.52	120.49	46.56	37.79	62.71	64.46	
PVP01_0714500	PVP01_0714500.1	69.59	53.52	54.43	44.14	48.03	91.59	52.26	38.24	41.65	35.62	60.06	50.29	45.49	66.01	70.83	
PVP01_0714700	PVP01_0714700.1	4.72	7.46	25.34	31.55	66.17	38.45	67.89	22.87	9.02	24.06	36.85	35.64	51.46	59.59	29.88	
PVP01_0715200	PVP01_0715200.1	404.2	423.26	354.43	98.04	31.51	67.83	37.71	311.18	322.7	375.74	155.89	59.98	59.69	44.09	68.59	
PVP01_0715600	PVP01_0715600.1	13.54	13.59	10.96	11.37	18.53	34.36	28.94	11.4	13.42	19.22	18.44	17.73	23.85	25.48	36.02	
PVP01_0715800	PVP01_0715800.1	0.24	0.86	1.48	1.31	2.86	3.31	2.63	1.51	0.48	1.4	1.17	1.42	1.77	1.79	5.94	
PVP01_0718200	PVP01_0718200.1	28.18	37.87	67.34	155.74	223.79	69.45	116.06	105.56	27.8	58.33	107.74	216.41	169.21	78.87	72.72	
PVP01_0718600	PVP01_0718600.1	54.32	103.61	116.78	83.97	43.15	46.24	35.65	32.56	69.15	78.96	75.79	34.32	25.73	21.25	32.63	
PVP01_0719300	PVP01_0719300.1	68.99	78.99	82.01	29.5	11.03	7.82	7.06	61.4	83.05	80.47	54.81	19.76	13.21	9.46	20.7	
PVP01_0719500	PVP01_0719500.1	5.19	3.65	9.44	5.45	5.61	9.81	4.77	4.21	10.52	21.08	19.48	7.21	5.48	5.11	8.02	
PVP01_0722100	PVP01_0722100.1	18.58	51.24	59.37	58.59	39.16	30.16	26.63	33.57	39.56	48.92	51.59	36.99	19.97	20.2	23.75	
PVP01_0723100	PVP01_0723100.1	55.76	29.11	26.15	43.88	92.97	159.22	94.54	50.24	32.09	27.87	38.23	68.75	88.5	101.42	149.46	
PVP01_0724000	PVP01_0724000.1	135.17	164.76	167.27	74.46	77.2	43.65	48.89	134.34	189.21	154.57	107.87	52.64	34.92	42.99	63.14	
PVP01_0724300	PVP01_0724300.1	11.02	35.14	43.87	25.36	13.95	16.48	13.53	15.42	27.11	40.52	35.8	16.3	10.55	13.74	13.8	
PVP01_0726300	PVP01_0726300.1	43.37	90	115.16	169.65	112.63	76.17	64.56	78	68.4	116.42	138.43	128.86	92.63	48.69	58.57	
PVP01_0727200	PVP01_0727200.1	11.35	20.78	147.91	48.55	8.49	10.93	9.23	10.09	15.67	65.41	91.44	20.1	8.33	7.63	9.47	
PVP01_0727700	PVP01_0727700.1	385	305.25	293.78	266.89	273.94	119.56	183.14	318.4	311.92	266.56	307.67	300.03	202.08	125.65	137.63	
PVP01_0729000	PVP01_0729000.1	57.27	88.81	89.39	71.86	68.92	41.81	55.32	78.16	85.47	77.3	76.36	77.68	74.42	61.8	53.7	
PVP01_0729200	PVP01_0729200.1	53.5	39.04	41.86	54.2	53.55	31.24	34.85	52.34	45.29	41.03	53.9	62.31	59.01	33.56	42.64	
PVP01_0729600	PVP01_0729600.1	31.74	47.39	50.25	28.87	23.32	85.86	49.87	41.36	63.19	56.51	63.04	44.09	47.22	63.76	91.76	
PVP01_0731100	PVP01_0731100.1	23.48	69.45	67.41	52.5	33.5	15.17	27.43	43.11	57.64	56.63	52.05	33.14	28.46	17.72	19.19	
PVP01_0731600	PVP01_0731600.1	21.08	18.68	19.04	25.8	28.55	29.1	60.22	27.17	15.95	18.61	35.03	34.6	32.56	19.7	19.24	
PVP01_0734100	PVP01_0734100.1	6.22	2.68	1.65	21.19	47.45	5.77	16.65	12.26	2.28	1.65	8.77	33.65	26.38	9.22	9.55	
PVP01_0734600	PVP01_0734600.1	11.41	7.83	32.9	349.56	380.77	108.67	226.05	134.05	9.43	14.57	146.48	409.39	311.13	179.71	123.51	
